Wall time,Step,Value
1745773603.721711,800,-7.689238548278809
1745773646.8026462,1600,-6.464217662811279
1745773697.9764252,2400,-1.7542059421539307
1745773725.8335633,3200,0.9131422638893127
1745773755.7840028,4000,1.5151129961013794
1745773784.6609457,4800,1.7926641702651978
1745773808.9378128,5600,3.288898229598999
1745773864.3434193,6400,-0.2548525631427765
1745773889.9119391,7200,-2.2959508895874023
1745773914.6549654,8000,4.18160343170166
1745773940.1693778,8800,2.2278597354888916
1745773965.709241,9600,-0.23560678958892822
1745773991.844825,10400,-0.21058566868305206
1745774019.6649349,11200,3.1237287521362305
1745774046.8473425,12000,3.404093027114868
1745774075.171965,12800,-1.4938793182373047
1745774099.7154303,13600,2.483670234680176
1745774123.407249,14400,1.367659568786621
1745774146.809381,15200,2.32018780708313
1745774169.428381,16000,1.7731716632843018
1745774193.5503826,16800,0.5098146200180054
1745774217.881971,17600,1.702909231185913
1745774246.7507684,18400,2.306220769882202
1745774279.9651077,19200,2.807887315750122
1745774314.7023442,20000,0.6626108288764954
1745774349.0456698,20800,4.879299163818359
1745775030.1668851,21600,9.057576179504395
1745775055.5226777,22400,1.8321595191955566
1745775081.825106,23200,6.362855434417725
1745775103.5034008,24000,-0.2219216227531433
1745775124.9214537,24800,1.5312132835388184
1745775145.9795887,25600,1.5610178709030151
1745775170.1586063,26400,4.028360843658447
1745775192.6603274,27200,0.5146843791007996
1745775214.2355328,28000,0.7756052613258362
1745775234.6639204,28800,-0.5530670881271362
1745775256.305351,29600,4.868163585662842
1745775278.287274,30400,1.9229627847671509
