Wall time,Step,Value
1741012804.7915328,1536,10.38045597076416
1741014814.7695835,3072,13.17753791809082
1741017155.581149,4608,15.067458152770996
1741020662.6605258,6144,14.899714469909668
1741024261.4667115,7680,16.35134506225586
1741028217.4533665,9216,11.937941551208496
1741032080.7127266,10752,16.55419921875
1741035940.7664497,12288,16.54669189453125
1741040052.9147298,13824,14.368640899658203
1741043851.7994764,15360,16.032033920288086
1741047916.9396896,16896,18.09916114807129
1741052114.5970614,18432,16.500694274902344
1741054471.3692474,19968,16.604280471801758
1741056554.9245546,21504,16.558996200561523
1741058743.6213362,23040,17.8897705078125
1741061064.0375435,24576,14.969306945800781
1741063604.280976,26112,17.698732376098633
1741066148.3363843,27648,16.2536678314209
1741068577.3687646,29184,16.206409454345703
1741072146.3018742,30720,15.425110816955566
1741074749.6116395,32256,16.248783111572266
1741077304.2641249,33792,16.80674171447754
1741079844.5779748,35328,17.5880126953125
1741082472.0455892,36864,18.004165649414062
1741084997.4424617,38400,17.69139862060547
1741087632.0900052,39936,18.188547134399414
1741090340.013331,41472,18.46050453186035
1741093005.4219303,43008,18.556203842163086
1741096252.70174,44544,18.58315086364746
1741101396.2954164,46080,18.975645065307617
1741106442.9360988,47616,19.381263732910156
1741111607.6085534,49152,19.55555534362793
1741116776.4450195,50688,19.90335464477539
1741121984.420748,52224,20.063499450683594
1741127191.8962326,53760,19.96233558654785
1741132297.2836857,55296,19.952796936035156
1741137553.4964786,56832,20.115150451660156
1741142674.354378,58368,20.300094604492188
1741147484.925621,59904,20.19020652770996
1741152623.5173545,61440,20.17594337463379
1741157678.5123963,62976,20.444068908691406
1741162749.0474956,64512,20.412431716918945
1741168026.1535366,66048,20.08008575439453
1741173310.4945962,67584,20.171855926513672
1741176528.3051298,69120,20.53464698791504
1741179399.7924852,70656,20.510046005249023
1741184772.8554254,72192,20.229679107666016
1741190131.1187038,73728,20.124643325805664
1741195414.962696,75264,20.361295700073242
1741200667.0379133,76800,20.440839767456055
1741205915.9873405,78336,20.580780029296875
1741211179.7278218,79872,20.580780029296875
1741216433.164292,81408,20.547016143798828
1741221692.204221,82944,20.59983253479004
1741226941.32746,84480,20.632326126098633
1741232195.609479,86016,20.632326126098633
1741236490.7468917,87552,20.30963706970215
1741239775.468786,89088,20.25663948059082
1741244873.0856347,90624,20.51433753967285
1741250602.2771058,92160,20.569490432739258
1741255210.0294168,93696,20.606937408447266
1741260197.2721896,95232,20.604782104492188
1741263292.401657,96768,20.309093475341797
1741265919.1337664,98304,20.310546875
1741268522.3919644,99840,20.59455108642578
1741271147.6924708,101376,20.59382438659668
