Wall time,Step,Value
1742316618,40800,-0.767144263
1742316632,41000,0.11285574
1742316654,41200,0.920027137
1742316669,41400,-1.748619437
1742316685,41600,-5.253762722
1742316710,41800,-6.544728279
1742316725,42000,-5.650162697
1742316740,42200,-6.090550423
1742316755,42400,-6.16318512
1742316770,42600,-4.79968214
1742316784,42800,-2.173956633
1742316799,43000,-2.173665762
1742316814,43200,-0.897653878
1742316828,43400,-3.111831665
1742316843,43600,-1.705019236
1742316862,43800,-0.370744437
1742316877,44000,-3.054247618
1742316898,44200,-3.494441509
1742316913,44400,-5.621322155
1742316928,44600,-5.152287483
1742316951,44800,-7.791899681
1742316971,45000,-7.380934238
1742316991,45200,-8.275208473
1742317006,45400,-8.26074028
1742317021,45600,-7.850356579
1742317036,45800,-6.54501915
1742317056,46000,-3.06891036
1742317080,46200,-0.327241242
1742317105,46400,-1.192772508
1742317126,46600,0.200056106
1742317140,46800,-2.468590498
1742317155,47000,-0.297721893
1742317170,47200,-3.818012714
1742317185,47400,-4.257915974
1742317200,47600,-4.228784561
1742317215,47800,-3.876081705
1742317230,48000,-4.315790653
1742317248,48200,-4.373859882
1742317263,48400,-4.34472847
1742317282,48600,-4.02105999
1742317297,48800,-2.173956633
1742317312,49000,-4.489803791
1742317327,49200,-3.977265835
1742317342,49400,-3.523088217
1742317357,49600,-2.570744514
1742317371,49800,-1.719487906
1742317386,50000,-2.686300516
1742317400,50200,-1.366106391
1742317415,50400,-0.046397381
1742317429,50600,-0.01765386
1742317444,50800,0.363889307
1742317459,51000,-0.83948797
1742317475,51200,-3.479391098
1742317490,51400,-2.570841312
1742317505,51600,-5.67958498
1742317520,51800,-4.857654095
1742317535,52000,-3.465116262
1742317550,52200,-2.599778891
1742317566,52400,-2.541613102
1742317580,52600,-4.37366581
1742317596,52800,-5.239099979
1742317610,53000,-3.450356483
1742317626,53200,-2.908881426
1742317642,53400,-2.058303833
1742317657,53600,-2.145310163
1742317671,53800,-0.869007349
1742317686,54000,-2.231928587
1742317702,54200,-3.522894144
1742317716,54400,-6.602409363
1742317731,54600,-6.559002876
1742317747,54800,-6.119003296
1742317763,55000,-5.679294109
1742317778,55200,-4.344922066
1742317793,55400,-3.537750721
1742317808,55600,-3.53804183
1742317823,55800,-6.162991047
1742317839,56000,-6.061224937
1742317854,56200,-6.031996727
1742317869,56400,-2.937818766
1742317884,56600,-1.206950307
1742317899,56800,-1.221709967
1742317914,57000,-0.85424763
1742317929,57200,-0.883185148
1742317944,57400,-0.825213194
1742317959,57600,-2.144922256
1742317974,57800,-1.675790787
1742317988,58000,-1.235693812
1742318003,58200,-2.144922256
1742318019,58400,-2.570259571
1742318034,58600,-6.148328304
1742318050,58800,-6.984922409
1742318066,59000,-6.98521328
1742318081,59200,-5.636275768
1742318096,59400,-2.938012838
1742318111,59600,-1.618012786
1742318127,59800,-4.755984783
1742318143,60000,-7.850162506
1742318158,60200,-5.650550365
1742318173,60400,-3.407241344
1742318188,60600,-2.498303652
1742318204,60800,-4.727047443
1742318219,61000,-6.529968739
1742318234,61200,-7.878614902
1742318249,61400,-6.514821053
1742318264,61600,-5.166174412
1742318279,61800,-5.195403099
1742318294,62000,-6.104534149
1742318309,62200,-6.631249905
1742318323,62400,-6.190958977
1742318338,62600,-3.991443634
1742318352,62800,-2.614150763
1742318367,63000,-3.890744448
1742318382,63200,-2.512869596
1742318396,63400,-1.603350163
1742318410,63600,-2.570259571
1742318425,63800,-3.918905973
1742318440,64000,-4.431637764
1742318454,64200,-3.111928701
1742318469,64400,-4.85755682
1742318483,64600,-3.08308816
1742318497,64800,-3.962894201
1742318511,65000,-2.613762856
1742318526,65200,-5.34047842
1742318541,65400,-6.559002876
1742318556,65600,-6.075500011
1742318571,65800,-5.181128025
1742318586,66000,-3.377527952
1742318600,66200,-1.632287621
1742318615,66400,-0.708784401
1742318630,66600,-4.828231335
1742318645,66800,-4.402991295
1742318660,67000,-5.268619537
1742318674,67200,-1.265601158
1742318689,67400,-2.130938292
1742318705,67600,-4.373762608
1742318719,67800,-7.980090141
1742318735,68000,-7.980187416
1742318750,68200,-8.405621529
1742318765,68400,-6.984243393
1742318780,68600,-6.515305996
1742318796,68800,-7.820837021
1742318811,69000,-6.984728336
1742318826,69200,-5.21016264
1742318840,69400,-4.30083704
1742318855,69600,-3.802574396
1742318871,69800,-2.908590555
1742318886,70000,-2.512578487
1742318901,70200,-4.359875679
1742318916,70400,-4.814053535
1742318931,70600,-5.69405365
1742318945,70800,-2.527338266
1742318959,71000,-1.235984802
1742318974,71200,-1.690065622
1742318988,71400,0.949643493
1742319004,71600,-0.370550483
1742319019,71800,-0.385504127
1742319033,72000,-3.948522329
1742319049,72200,-4.330356598
1742319063,72400,-3.904728174
1742319078,72600,-3.088018894
1742319093,72800,-3.131716013
1742319108,73000,-4.112900257
1742319122,73200,-3.991637707
1742319138,73400,-5.326203346
1742319153,73600,-4.388813496
1742319169,73800,-4.785601139
1742319185,74000,-6.032675743
1742319200,74200,-7.337527752
1742319214,74400,-5.664631367
1742319228,74600,-3.904631376
1742319243,74800,-1.235596895
1742319258,75000,-2.541225195
1742319273,75200,-3.363059282
1742319287,75400,-3.421128035
1742319302,75600,-2.087047338
1742319316,75800,-0.766659379
1742319330,76000,0.509546518
1742319345,76200,0.993049681
1742319359,76400,0.523627341
1742319374,76600,-1.705407143
1742319389,76800,-3.112413645
1742319405,77000,-4.461350918
1742319420,77200,-4.856975079
1742319434,77400,-4.358712196
1742319448,77600,-3.405301571
1742319463,77800,-3.038324118
1742319478,78000,-3.97678113
1742319492,78200,-3.580866098
1742319506,78400,0.01157456
1742319521,78600,-2.15929389
1742319535,78800,-0.428522408
1742319549,79000,-3.097750902
1742319564,79200,-2.188813448
1742319578,79400,-4.43231678
1742319594,79600,-4.359778881
1742319608,79800,-4.315984726
1742319622,80000,-2.116081715
1742319637,80200,-1.235596895
1742319653,80400,-2.981225014
1742319668,80600,-7.820643425
1742319683,80800,-9.638615608
1742319697,81000,-10.57639313
1742319713,81200,-7.496780872
1742319727,81400,-3.494150639
1742319741,81600,-0.85424763
1742319755,81800,-0.796081722
1742319770,82000,-0.795887768
1742319785,82200,-2.981419086
1742319801,82400,-5.254150867
1742319815,82600,-8.40620327
1742319831,82800,-11.88211823
1742319845,83000,-9.227456093
1742319859,83200,-6.075305939
1742319874,83400,-3.904340267
1742319889,83600,-4.857169151
1742319905,83800,-7.525621414
1742319919,84000,-4.431249619
1742319935,84200,-4.359099865
1742319949,84400,-3.991831541
1742319965,84600,-7.115625858
1742319980,84800,-4.886397362
1742319994,85000,-3.053956747
1742320009,85200,-2.555596828
1742320024,85400,-3.435209036
1742320039,85600,-2.995499849
1742320053,85800,-3.464728355
1742320069,86000,-4.35919714
1742320083,86200,-5.282215118
1742320099,86400,-9.227358818
1742320113,86600,-5.21016264
1742320128,86800,-2.498303652
1742320142,87000,-0.283932
1742320157,87200,-1.250841379
1742320173,87400,-3.43598485
1742320187,87600,-4.40289402
1742320202,87800,-2.59948802
1742320216,88000,-1.719487906
1742320230,88200,-0.781322062
1742320244,88400,-1.148590446
1742320259,88600,-2.526562452
1742320273,88800,-4.35948801
1742320287,89000,-4.475625992
1742320301,89200,-2.643378973
1742320316,89400,0.949255586
1742320330,89600,-1.279584885
1742320344,89800,-1.661128044
1742320358,90000,-3.918809175
1742320372,90200,-6.660090446
1742320387,90400,-8.081468582
1742320401,90600,-8.579925537
1742320416,90800,-8.947775841
1742320430,91000,-8.478740692
1742320445,91200,-7.057168961
1742320459,91400,-5.238809109
1742320473,91600,-1.134121656
1742320488,91800,-2.937527895
1742320502,92000,-1.163447142
1742320516,92200,-3.465019226
1742320530,92400,-2.555693865
1742320545,92600,-4.798809052
1742320560,92800,-5.62093401
1742320574,93000,-4.741322041
1742320588,93200,-2.938012838
1742320603,93400,-1.661903977
1742320617,93600,-3.039681911
1742320632,93800,-4.47572279
1742320646,94000,-4.049803734
1742320661,94200,-5.780672073
1742320677,94400,-4.344922066
1742320693,94600,-6.018206596
1742320707,94800,-3.378400803
1742320723,95000,-5.181516171
1742320738,95200,-5.253665924
1742320752,95400,-6.955208778
1742320768,95600,-7.410162449
1742320783,95800,-6.501322269
1742320798,96000,-5.636178493
1742320812,96200,-1.661419034
1742320827,96400,-0.298206776
1742320850,96600,0.978386998
1742320898,96800,-2.130550385
1742320945,97000,-3.537362814
1742320992,97200,-6.206397533
1742321026,97400,-3.52299118
1742321067,97600,-4.00659132
1742321115,97800,-4.886203289
1742321153,98000,-5.312025547
1742321168,98200,-6.544340134
1742321182,98400,-4.315499783
1742321196,98600,-2.511996746
1742321211,98800,-2.555790901
1742321226,99000,-3.024825335
1742321240,99200,-3.039391041
1742321255,99400,-4.40289402
1742321269,99600,-4.374247551
1742321284,99800,-4.359875679
1742321299,100000,-3.933956623
