Wall time,Step,Value
1742350113.7151966,200,-16.8685302734375
1742350129.8162346,400,-18.964426040649414
1742350153.9053516,600,-12.797820091247559
1742350216.3062978,800,-9.621880531311035
1742350258.2420642,1000,-7.052288055419922
1742350278.3873827,1200,-0.5150669813156128
1742350301.4838858,1400,1.3254061937332153
1742350323.8108943,1600,1.6542314291000366
1742350342.1601799,1800,0.28733304142951965
1742350360.3730927,2000,-1.980359435081482
1742350377.674144,2200,-1.1127924919128418
1742350394.3150547,2400,-2.3699963092803955
1742350410.7045188,2600,-1.388216495513916
1742350428.0435088,2800,-0.06407374143600464
1742350444.4450014,3000,-0.6250742673873901
1742350460.8978734,3200,1.3102121353149414
1742350485.9510849,3400,2.2176568508148193
1742350514.208979,3600,1.048052191734314
1742350539.2583902,3800,3.5774190425872803
1742350561.3948257,4000,3.909642457962036
1742350600.2145798,4200,0.7016671299934387
1742350617.5443468,4400,0.6680252552032471
1742350633.9114075,4600,1.8306026458740234
1742350650.459545,4800,0.42486336827278137
1742350668.7048202,5000,0.4947724938392639
1742350686.2310426,5200,-2.1448211669921875
1742350703.963428,5400,-1.4434547424316406
1742350720.1678445,5600,-1.5261192321777344
1742350737.9202836,5800,1.3866748809814453
1742350756.1503267,6000,2.298703908920288
1742350772.91032,6200,0.29921334981918335
1742350790.988404,6400,0.8763229250907898
1742350809.2570724,6600,-0.3021243214607239
1742350828.168457,6800,-1.0556483268737793
1742350845.453909,7000,-1.465153694152832
1742350863.3753743,7200,-0.38059815764427185
1742350880.842207,7400,0.7865103483200073
1742350896.6358213,7600,1.3398911952972412
1742350912.6728482,7800,1.0506778955459595
1742350928.9045668,8000,0.777762770652771
1742350945.3010395,8200,0.701964795589447
1742350963.6619291,8400,1.3243101835250854
1742350980.41952,8600,-0.006794710177928209
1742350998.4049954,8800,-2.2046055793762207
1742351016.032828,9000,-4.563987731933594
1742351032.6255612,9200,-7.063907146453857
1742351049.3068001,9400,-3.180164337158203
1742351066.3785534,9600,0.5800833106040955
1742351084.0921102,9800,2.6128413677215576
1742351100.8549826,10000,3.636335849761963
1742351117.8890874,10200,1.142528772354126
1742351169.8014214,10400,-0.565778911113739
1742351198.5636115,10600,-3.0730297565460205
1742351215.3779862,10800,-0.39406484365463257
1742351232.0117667,11000,0.6330618858337402
1742351247.3286393,11200,2.706718683242798
1742351263.1631203,11400,6.96049690246582
1742351279.177644,11600,5.775426864624023
1742351295.8220134,11800,5.052681922912598
1742351311.6424842,12000,5.417822360992432
1742351328.1037161,12200,1.0036823749542236
1742351345.4825256,12400,-0.17633099853992462
1742351361.321938,12600,-1.7565025091171265
1742351377.5770981,12800,-0.45583871006965637
1742351393.8963654,13000,2.1847565174102783
1742351410.9323628,13200,0.11413086950778961
1742351427.1226392,13400,0.7965460419654846
1742351443.158445,13600,-1.9396907091140747
1742351458.8960924,13800,-0.8860963582992554
1742351474.0832467,14000,1.4955345392227173
1742351490.7098823,14200,0.2828647196292877
1742351506.634854,14400,1.2830337285995483
1742351523.0702639,14600,-0.9099065065383911
1742351539.0820425,14800,-1.2845367193222046
1742351554.9082355,15000,-0.8160860538482666
1742351571.9539769,15200,0.0094089200720191
1742351588.258792,15400,0.41503268480300903
1742351605.347397,15600,1.0499401092529297
1742351622.1107914,15800,0.9704323410987854
1742351639.0380151,16000,2.287546396255493
1742351655.8091142,16200,2.685378313064575
1742351673.754881,16400,2.519068956375122
1742351690.6599588,16600,2.228588819503784
1742351707.6067767,16800,1.2498878240585327
1742351724.0752578,17000,1.17057466506958
1742351741.560988,17200,1.9886174201965332
1742351756.9829361,17400,0.2946925461292267
1742351772.6308038,17600,2.0176470279693604
1742351788.9671721,17800,3.1375489234924316
1742351805.7611966,18000,2.118314027786255
1742351822.2335389,18200,1.9726808071136475
1742351838.5448735,18400,-2.3241732120513916
1742351854.014886,18600,-1.8891488313674927
1742351870.184143,18800,-2.431276321411133
1742351886.197664,19000,-0.9396856427192688
1742351902.2237656,19200,0.1319965273141861
1742351918.8598711,19400,-0.5718445181846619
1742351949.2972617,19600,2.200695514678955
1742351963.7226639,19800,2.041257619857788
1742351979.4582129,20000,0.16765545308589935
1742351994.9989333,20200,-1.09500253200531
1742352010.4199512,20400,-1.2252134084701538
1742352026.3387136,20600,-0.00016528999549336731
1742352041.8752189,20800,2.157862424850464
1742352057.6410947,21000,3.364773988723755
1742352073.3798373,21200,1.135095238685608
1742352088.9517953,21400,-0.7227435111999512
1742352104.4126198,21600,-0.5225347876548767
1742352121.2939048,21800,1.099644660949707
1742352136.1802723,22000,3.350682258605957
1742352152.4296505,22200,2.533055543899536
1742352168.5423765,22400,2.6323747634887695
1742352185.2907505,22600,3.550549030303955
1742352202.5423987,22800,2.493546485900879
1742352217.8768609,23000,0.685214638710022
1742352233.9695754,23200,0.7533831596374512
1742352251.304088,23400,-0.7828165888786316
1742352267.1473303,23600,-0.16716432571411133
1742352283.367633,23800,-0.15945826470851898
1742352299.6442158,24000,-2.3568217754364014
1742352315.4770827,24200,0.8831047415733337
1742352330.8175476,24400,0.7988255620002747
1742352346.410192,24600,1.4468570947647095
1742352362.4005747,24800,2.4528391361236572
1742352379.152519,25000,1.5726040601730347
1742352395.0923653,25200,5.834534645080566
1742352410.847826,25400,4.7693400382995605
1742352426.7522318,25600,4.291459083557129
1742352442.059676,25800,3.8696529865264893
1742352458.0777924,26000,3.025869369506836
1742352473.7355282,26200,3.146709680557251
1742352489.8848724,26400,2.2092056274414062
1742352505.7175784,26600,4.398298263549805
1742352521.9566517,26800,2.5337488651275635
1742352580.5624998,27000,1.5861462354660034
1742352642.101607,27200,3.0428640842437744
1742352703.511029,27400,1.4971932172775269
1742352765.43962,27600,2.7377164363861084
1742352829.4474516,27800,4.146980285644531
1742352889.824143,28000,6.126007080078125
1742352950.9142175,28200,5.170807361602783
1742353014.3747602,28400,3.418013334274292
1742353078.1549783,28600,2.9693942070007324
1742353139.7846284,28800,0.2112571746110916
1742353203.6624315,29000,-0.3533675968647003
1742353266.9836376,29200,0.9920238852500916
1742353327.9553883,29400,2.9372689723968506
1742353389.2379305,29600,4.311591148376465
1742353455.2974117,29800,3.578794002532959
1742353516.6143148,30000,2.9653682708740234
1742353579.1083732,30200,-1.0686118602752686
1742353640.8976011,30400,-0.655104398727417
1742353703.1260445,30600,-1.049067497253418
1742353768.1791945,30800,-1.307469129562378
1742353828.8445907,31000,-0.5352284908294678
1742353890.040766,31200,-0.07030188292264938
1742353953.18522,31400,-2.695164918899536
1742354014.6293766,31600,-1.966463565826416
1742354074.1222904,31800,-0.3948988914489746
1742354134.5069795,32000,1.4693650007247925
1742354196.3717177,32200,1.42644202709198
1742354260.6344864,32400,0.8853165507316589
1742354321.7026808,32600,0.8750877976417542
1742354384.9715724,32800,0.06044786050915718
1742354444.7758207,33000,0.9538078904151917
1742354507.6312075,33200,0.42822426557540894
1742354570.9979737,33400,0.42981916666030884
1742354635.4063215,33600,1.2096266746520996
1742354699.2498832,33800,3.524506092071533
1742354765.152864,34000,5.741364002227783
1742354828.7266538,34200,2.940751075744629
1742354892.2643905,34400,-0.19125425815582275
1742354954.9211237,34600,-3.3597686290740967
1742355016.961764,34800,-1.2898485660552979
1742355079.8632596,35000,0.6530885696411133
1742355146.116828,35200,-0.05570447817444801
1742355208.363873,35400,-0.09186335653066635
1742355268.270796,35600,-0.4931693375110626
1742355331.049749,35800,-0.05867993086576462
1742355398.0199542,36000,1.3705278635025024
1742355461.383087,36200,3.2464840412139893
1742355521.707099,36400,4.227506160736084
1742355582.5180292,36600,5.675533771514893
1742355647.6606076,36800,5.7742791175842285
1742355712.5924964,37000,3.2026138305664062
1742355777.1930883,37200,6.5460076332092285
1742355839.6346388,37400,5.377534866333008
1742355905.4523559,37600,2.3544259071350098
1742355969.7770705,37800,4.802972793579102
1742356031.0998447,38000,2.373563766479492
1742356093.4486506,38200,3.3369390964508057
1742356157.3550985,38400,2.8302361965179443
