Wall time,Step,Value
1745244004.9209445,800,-10.503690719604492
1745244023.9573731,1600,-2.5538532733917236
1745244043.5294464,2400,-1.7484718561172485
1745244062.5470335,3200,-1.9146119356155396
1745244107.3404946,4000,3.816398859024048
1745244128.5943813,4800,1.7502981424331665
1745244150.779011,5600,1.752639651298523
1745244172.3718715,6400,-0.7630491852760315
1745244194.2502325,7200,-3.344454050064087
1745244214.8653505,8000,1.3408147096633911
1745244236.1806948,8800,2.9643616676330566
1745244258.8792832,9600,1.4985909461975098
1745244280.0338914,10400,2.94852876663208
1745244302.627475,11200,6.668083190917969
1745244324.9513187,12000,-0.7453393936157227
1745244344.7050092,12800,3.9027695655822754
1745244363.808591,13600,2.4610958099365234
1745244383.8514202,14400,-2.496732234954834
1745244402.9344506,15200,3.415447950363159
1745244422.5597808,16000,1.055294394493103
1745244442.085816,16800,0.704270601272583
1745244461.6694643,17600,2.953570604324341
1745244481.1627507,18400,4.560830593109131
1745244501.0265465,19200,1.4446213245391846
1745244520.6370783,20000,-1.1509891748428345
1745244539.8791692,20800,-0.4949461817741394
1745244559.512662,21600,-1.010163426399231
1745244578.9368124,22400,-0.9287384152412415
1745244600.3422287,23200,-1.4542691707611084
1745244661.1795502,24000,1.9668246507644653
1745244719.7036352,24800,1.8530853986740112
1745244779.349259,25600,3.071598768234253
1745244841.524239,26400,3.9191009998321533
1745244903.92062,27200,0.9320970773696899
1745244962.331401,28000,2.57012677192688
1745245022.286051,28800,1.9489606618881226
1745245082.2291112,29600,-0.31986507773399353
1745245140.6324105,30400,4.344891548156738
1745245197.165278,31200,4.317051887512207
1745245255.9538324,32000,5.688682556152344
1745245316.78965,32800,0.6116616129875183
1745245374.6283205,33600,2.051403284072876
1745245436.0847769,34400,2.9776296615600586
1745245496.5689363,35200,2.9691624641418457
1745245555.7572649,36000,4.9367523193359375
1745245619.131854,36800,6.265007019042969
1745245678.810314,37600,-1.7712187767028809
1745245736.6404922,38400,-0.06975924968719482
1745245796.4454496,39200,0.25862908363342285
1745245854.0201242,40000,0.9008031487464905
1745245911.7729223,40800,1.4345420598983765
1745245968.9387188,41600,3.5048537254333496
1745246024.7778618,42400,3.622218608856201
1745246085.277817,43200,0.5441677570343018
1745246145.25284,44000,-0.21867862343788147
1745246204.7152627,44800,1.2868551015853882
1745246263.7106943,45600,2.9254205226898193
1745246323.6267288,46400,2.350243330001831
1745246380.113947,47200,2.94832706451416
1745246440.7895067,48000,3.0140695571899414
1745246498.345552,48800,-1.192659854888916
1745246556.4483669,49600,1.1032724380493164
1745246614.5497756,50400,1.7576533555984497
1745246671.5003853,51200,3.92661714553833
1745246730.7826006,52000,5.99639892578125
1745246791.9562187,52800,3.6217870712280273
1745246824.4228165,53600,2.3529915809631348
1745246883.6816874,54400,4.839360237121582
1745246945.2117717,55200,0.12207890301942825
1745247007.143693,56000,4.1587815284729
1745247064.8235652,56800,4.041710376739502
1745247123.232394,57600,-2.6395304203033447
1745247180.839447,58400,0.2681361436843872
1745247238.1437275,59200,5.070569038391113
1745247301.0609562,60000,3.242480993270874
1745247359.197198,60800,0.3012780547142029
1745247418.6993546,61600,1.9876673221588135
1745247481.0090392,62400,-0.3738275170326233
1745247538.547542,63200,4.4982829093933105
1745247600.6158512,64000,2.5481338500976562
1745247659.9997098,64800,2.258517265319824
1745247716.0797098,65600,5.2700300216674805
1745247774.2586462,66400,0.44523516297340393
1745247831.4718494,67200,1.5423524379730225
1745247858.8309724,68000,6.142026901245117
1745247879.964034,68800,5.228572368621826
1745247899.692697,69600,-1.4543664455413818
1745247918.3096015,70400,7.044645309448242
1745247936.9715555,71200,1.1809585094451904
1745247956.5976243,72000,-1.878720998764038
1745247975.2443132,72800,2.840521812438965
1745247996.0819743,73600,7.482398509979248
1745248015.1754851,74400,5.722742557525635
1745248034.4402156,75200,0.19971123337745667
1745248053.05174,76000,-0.41215750575065613
1745248072.3169525,76800,2.7649550437927246
1745248091.1285572,77600,0.24801509082317352
1745248109.231531,78400,2.1382975578308105
1745248128.3659015,79200,0.059089578688144684
1745248147.2075818,80000,4.188506126403809
1745248166.4605181,80800,-1.89292311668396
1745248185.2470162,81600,-0.5853593349456787
1745248205.5663388,82400,-0.7506954073905945
1745248225.613387,83200,0.15178655087947845
1745248244.4752471,84000,1.9890081882476807
1745248264.12865,84800,1.7177283763885498
1745248283.2212594,85600,0.8315503597259521
1745248302.4676292,86400,5.247811317443848
1745248322.2418752,87200,1.6524629592895508
1745248341.6967278,88000,7.46757698059082
1745248361.890271,88800,-4.614633560180664
1745248381.2776566,89600,-0.12263382971286774
1745248401.1389263,90400,1.7615610361099243
1745248420.6219342,91200,4.666903495788574
1745248439.936639,92000,0.6918123364448547
1745248459.148181,92800,3.494920253753662
1745248478.7697027,93600,2.1488139629364014
1745248498.3840733,94400,-0.7242315411567688
1745248517.6574852,95200,-0.8453152775764465
1745248536.7855585,96000,3.550252676010132
1745248556.3749063,96800,3.4159252643585205
1745248576.1809483,97600,2.9464547634124756
1745248596.019041,98400,1.9285073280334473
1745248615.8794532,99200,-1.963058352470398
1745248635.2591844,100000,0.9373500347137451
