Wall time,Step,Value
1745778987.7804117,800,-11.25253677368164
1745779022.8737812,1600,-2.4218084812164307
1745779045.1902304,2400,2.1699490547180176
1745779065.4904082,3200,2.701216220855713
1745779086.8663194,4000,2.093348741531372
1745779106.3847759,4800,3.9516546726226807
1745779125.717752,5600,1.6500765085220337
1745779144.4859312,6400,2.908752679824829
1745779163.3060129,7200,5.670181751251221
1745779183.637628,8000,2.2050280570983887
1745779206.700284,8800,0.032910898327827454
1745779236.1110814,9600,2.2812790870666504
1745779259.1679974,10400,3.581085443496704
1745779277.981764,11200,8.05193042755127
1745779296.8516717,12000,5.609836101531982
1745779316.0307462,12800,2.0812599658966064
1745779334.952443,13600,-1.6447478532791138
1745779354.1535258,14400,4.193397521972656
1745779373.184722,15200,0.3722546696662903
1745779392.2670076,16000,3.7546000480651855
1745779411.9108844,16800,-0.023217789828777313
1745779431.5715215,17600,-0.18049553036689758
1745779451.3384645,18400,1.6317294836044312
1745779471.155633,19200,2.696061611175537
1745779490.8476381,20000,-1.6272224187850952
1745779510.1422796,20800,2.179570436477661
1745779529.4942951,21600,1.1922338008880615
1745779548.41793,22400,-1.0507112741470337
1745779567.3348954,23200,0.11266042292118073
1745779586.2120209,24000,0.5901850461959839
1745779606.0150528,24800,2.867558240890503
1745779624.7999365,25600,6.848672866821289
1745779644.0379858,26400,2.586681842803955
1745779663.779855,27200,1.053480863571167
1745779683.1845434,28000,2.0061838626861572
1745779702.3408403,28800,3.7193586826324463
1745779721.524405,29600,1.352686882019043
1745779741.1225677,30400,2.048729419708252
