Wall time,Step,Value
1745775891.4979544,112,-12.62064266204834
1745775892.9814732,176,-9.108529090881348
1745775894.1503472,224,-14.965988159179688
1745775895.2060142,264,-9.626177787780762
1745775895.8889976,296,-10.913337707519531
1745775897.1232855,344,-9.970032691955566
1745775898.0568972,376,-8.777634620666504
1745775899.0619226,416,-9.708687782287598
1745775900.060679,448,-8.347603797912598
1745775900.967111,488,-9.5447359085083
1745775902.216969,536,-9.95966625213623
1745775903.020925,560,-9.3201265335083
1745775904.4237432,608,-11.48563003540039
1745775906.0443873,672,-10.402970314025879
1745775907.318415,720,-10.4920654296875
1745775908.3873212,752,-10.270318031311035
1745775909.9877582,824,-10.019378662109375
1745775911.2028453,872,-8.79758358001709
1745775912.7396586,936,-10.361456871032715
1745775914.260655,992,-10.97275447845459
1745775915.4237523,1032,-11.024650573730469
1745775916.7941473,1080,-11.233705520629883
1745775917.899688,1128,-10.038318634033203
1745775918.830431,1168,-9.473296165466309
1745775919.4927585,1192,-9.406200408935547
1745775920.2563415,1216,-9.372506141662598
1745775921.098494,1248,-9.451827049255371
1745775921.9455895,1288,-8.57895565032959
1745775923.0502994,1336,-7.862277507781982
1745775923.4950387,1352,-7.757225036621094
1745775924.5833623,1384,-7.396795749664307
1745775925.4652019,1416,-7.493833541870117
1745775925.7592716,1424,-7.39492130279541
1745775927.0497622,1480,-8.14725112915039
1745775928.3429112,1512,-6.5101776123046875
1745775929.8983219,1552,-5.423309803009033
1745775931.059453,1584,-4.471203327178955
1745775932.3435264,1616,-2.730123996734619
1745775933.2841313,1640,-2.947401523590088
1745775934.2855103,1672,-2.626190185546875
1745775935.5142174,1712,-2.004652500152588
1745775937.6512988,1784,-2.208280563354492
1745775938.2602322,1800,-0.2604920566082001
1745775939.3421898,1848,0.9538764357566833
1745775940.0312552,1872,1.7367711067199707
1745775940.742352,1896,2.219038248062134
1745775941.7841134,1944,2.2453036308288574
1745775942.4087,1968,2.540050983428955
1745775943.1484137,2000,2.2388572692871094
1745775943.9633727,2032,3.013711929321289
1745775944.554043,2056,3.5131189823150635
1745775945.3347547,2096,4.485349178314209
1745775946.2450643,2128,4.178777694702148
1745775947.1801503,2168,4.7575907707214355
1745775947.6669197,2184,5.313579559326172
1745775948.449202,2224,4.919105529785156
1745775949.305966,2256,5.24892520904541
1745775949.5719702,2264,6.1831278800964355
1745775950.4145722,2304,4.815013885498047
1745775951.2691994,2344,4.488070011138916
1745775952.2338605,2384,4.465693950653076
1745775952.7342868,2400,4.43368673324585
1745775953.538972,2440,4.373453617095947
1745775953.7616582,2448,4.400752067565918
1745775954.7081091,2488,4.234177112579346
1745775955.3258958,2512,3.653108596801758
1745775956.1260157,2544,3.7300851345062256
1745775956.5544903,2560,3.6048402786254883
1745775957.5158849,2600,3.1681714057922363
1745775958.2498758,2624,3.1724889278411865
1745775959.23586,2656,3.2068445682525635
1745775960.84201,2688,3.2400872707366943
1745775962.810972,2712,3.212480306625366
1745775965.5574505,2744,2.698868989944458
1745775968.0102217,2768,2.3068785667419434
1745775971.623203,2808,1.9947839975357056
1745775973.4649606,2832,1.2065449953079224
1745775975.2898614,2856,0.8055467009544373
1745775977.0212333,2880,-0.12155555933713913
1745775980.1558957,2920,-0.9454506635665894
1745775981.079853,2936,-0.43644091486930847
1745775982.9153936,2968,-0.4114348590373993
1745775986.1368632,3016,0.05095788836479187
1745775987.6587007,3032,0.9686225056648254
1745775990.108164,3064,0.08858062326908112
1745775991.8128176,3088,-0.7991126179695129
1745775995.5357418,3136,-0.3201224207878113
1745775996.3546064,3144,0.6603626012802124
1745775998.7180529,3176,0.19114716351032257
1745776000.3298142,3192,-0.0856044664978981
1745776002.4857275,3224,-0.9119300842285156
1745776005.1329541,3264,-0.8615496754646301
1745776006.7561417,3280,-0.771643877029419
1745776009.2583172,3312,-1.2216525077819824
1745776010.435009,3328,-1.1599304676055908
1745776012.8402307,3368,-1.7283836603164673
1745776013.5486367,3392,-2.1556549072265625
1745776013.9666762,3408,-2.619229316711426
1745776014.8520966,3440,-2.6585118770599365
1745776015.8078976,3472,-2.212733268737793
1745776016.3931818,3488,-1.843943476676941
1745776017.3963583,3528,-2.545119524002075
1745776018.1023393,3552,-1.5875242948532104
1745776019.2572608,3592,-1.1693072319030762
1745776019.5395503,3600,-1.3234059810638428
1745776020.6964054,3648,-0.9068394303321838
1745776021.185646,3672,0.044103920459747314
1745776022.080805,3696,-0.39743250608444214
1745776023.4221327,3752,-0.34841397404670715
1745776024.0359523,3768,0.11528389900922775
1745776025.140998,3808,1.003593921661377
1745776025.7150996,3832,0.06585495918989182
1745776026.42697,3856,0.11757058650255203
1745776027.321275,3888,0.6050745844841003
1745776027.8950691,3904,0.6621236801147461
1745776028.7708175,3936,0.6773720979690552
1745776029.5087936,3968,0.7229868769645691
1745776030.1145713,3992,0.6723951697349548
1745776031.0424874,4024,1.0869243144989014
1745776031.6676362,4048,1.0877983570098877
1745776032.7514555,4088,1.1636500358581543
1745776033.6244373,4112,1.605883002281189
1745776034.6827624,4152,2.5300941467285156
1745776035.4042137,4176,3.5739240646362305
1745776036.0028124,4200,3.2009408473968506
1745776037.0062366,4240,2.3292739391326904
1745776037.4173596,4256,2.9051930904388428
1745776038.1799657,4288,2.413224220275879
1745776039.0124662,4320,2.370109796524048
1745776039.999152,4360,2.982789993286133
1745776040.2323825,4368,3.480302095413208
1745776041.3307118,4416,2.12509822845459
1745776042.1590889,4448,3.5241386890411377
1745776043.1361904,4488,3.4331531524658203
1745776043.5459797,4504,2.964035987854004
1745776044.5334814,4544,2.5414724349975586
1745776045.1528642,4568,3.5135104656219482
1745776046.0359597,4608,3.00954532623291
1745776046.5581403,4624,3.9699792861938477
1745776047.4712913,4664,3.4549243450164795
1745776048.1227503,4688,4.000751972198486
1745776048.8997846,4728,3.9816877841949463
1745776049.5709171,4752,4.975383281707764
1745776050.1508746,4776,4.086610794067383
1745776050.8625996,4800,3.626038074493408
1745776051.3350492,4816,3.618227958679199
1745776052.180545,4848,2.654627561569214
1745776053.3215864,4896,2.6828672885894775
1745776054.0891995,4920,3.115119457244873
1745776054.43683,4936,3.058302879333496
1745776055.2108033,4968,3.091701030731201
1745776056.0937493,5000,2.437199115753174
1745776056.6907246,5024,2.516855239868164
1745776057.3392086,5048,1.5888453722000122
1745776058.119634,5088,1.566623568534851
1745776058.8244572,5120,1.971441626548767
1745776059.6355393,5152,2.8536736965179443
1745776060.1047297,5168,1.8612414598464966
1745776060.7783823,5192,1.4387693405151367
1745776061.8373425,5232,-0.20934289693832397
1745776061.839343,5232,-0.20934289693832397
1745776062.6899862,5272,-1.2033597230911255
1745776063.768488,5312,-0.7321348190307617
1745776064.8795133,5352,-0.3247774541378021
1745776064.8815181,5352,-0.3247774541378021
1745776065.7862422,5392,-1.0120787620544434
1745776066.040541,5400,-1.4985374212265015
1745776066.8607173,5440,-2.912503957748413
1745776067.5508513,5472,-1.5396902561187744
1745776067.9897487,5488,-1.5928847789764404
1745776068.744002,5520,-0.6785329580307007
1745776069.787338,5560,-0.17587651312351227
1745776070.4652915,5592,-0.18842433393001556
1745776070.98656,5608,-0.624885618686676
1745776071.5476198,5640,-0.21866631507873535
1745776072.0764656,5664,-0.18863153457641602
1745776072.8402278,5696,-0.10658694803714752
1745776073.365185,5712,-1.081472396850586
1745776074.0619369,5744,-1.022111177444458
1745776075.081446,5784,-0.5418642163276672
1745776075.9901552,5824,-0.028683390468358994
1745776076.6892383,5848,-0.46762216091156006
1745776077.2282045,5864,0.0339314304292202
1745776078.198244,5904,-0.4230770468711853
1745776079.5700116,5944,0.8248199820518494
1745776080.317334,5968,1.513214349746704
1745776081.3310897,6000,2.396164894104004
1745776081.7817068,6024,1.4523826837539673
1745776082.8941886,6064,1.94593346118927
1745776083.3905432,6080,2.392983913421631
1745776084.1239407,6112,2.9993014335632324
1745776084.6090724,6128,2.357957124710083
1745776085.2709358,6160,3.734408378601074
1745776086.1048064,6200,2.741037130355835
1745776087.0659122,6240,4.185293674468994
1745776087.5297678,6256,4.673318386077881
1745776088.1132164,6280,3.7937209606170654
1745776089.0670354,6320,3.742330312728882
1745776089.788117,6352,2.811434507369995
1745776090.324447,6368,3.3174617290496826
1745776091.4349673,6408,4.056886672973633
1745776091.6580472,6416,4.172667980194092
1745776092.5063818,6464,4.0510382652282715
1745776093.2036467,6488,4.963649749755859
1745776094.0013216,6520,4.503579139709473
1745776095.0215237,6568,3.237452507019043
1745776095.2742972,6576,4.179361820220947
1745776096.2669375,6616,4.20458984375
1745776097.2051702,6656,5.173573017120361
1745776098.038964,6680,4.282888412475586
1745776098.7885342,6712,4.422286033630371
1745776099.519638,6744,4.507401943206787
1745776100.2759788,6768,5.481182098388672
1745776101.316718,6816,5.57880163192749
1745776102.0995305,6848,6.050711154937744
1745776103.0032985,6888,6.55460786819458
1745776103.6214712,6912,7.694421291351318
1745776104.3991613,6944,7.270864009857178
1745776104.8730154,6960,7.787805080413818
1745776106.0388358,7016,6.949193477630615
1745776106.69744,7040,7.346698760986328
1745776107.2169352,7064,6.897770404815674
1745776107.9012432,7096,6.910266399383545
1745776108.5031214,7120,7.8335065841674805
1745776109.5020096,7160,7.363760471343994
1745776110.2198584,7184,7.568021297454834
1745776111.0801704,7216,7.116342544555664
1745776111.6871524,7240,7.610172271728516
1745776112.193093,7256,6.650076389312744
1745776112.922324,7288,6.169987678527832
1745776113.6632278,7320,6.137526988983154
1745776114.150946,7336,4.7035441398620605
1745776115.1530926,7376,3.753861665725708
1745776115.670375,7392,3.2536566257476807
1745776116.7905347,7432,2.740960121154785
1745776117.2806635,7448,2.765969753265381
1745776117.945834,7480,2.2599265575408936
1745776118.8489902,7512,2.2630887031555176
1745776119.5482733,7536,1.7294683456420898
1745776120.489446,7568,0.8217150568962097
1745776121.4644864,7608,-0.09715203195810318
1745776121.9517903,7624,0.34837818145751953
1745776123.1145623,7672,0.3413553833961487
1745776123.6884239,7696,1.281375765800476
1745776124.3553889,7728,0.8042142987251282
1745776125.0814674,7752,-0.5655440092086792
1745776125.7036467,7776,0.35954222083091736
