Wall time,Step,Value
1745776782.4363058,56,-22.238460540771484
1745776783.350066,96,-17.031984329223633
1745776785.2063117,176,-8.640933990478516
1745776786.2226398,216,-7.845216751098633
1745776788.0451672,288,-11.091484069824219
1745776789.6649659,344,-12.662833213806152
1745776790.9645731,384,-13.374529838562012
1745776792.8697596,432,-15.52647590637207
1745776794.2443836,480,-15.810164451599121
1745776795.2336445,512,-14.100059509277344
1745776800.6797724,632,-13.742613792419434
1745776803.7401638,664,-15.453628540039062
1745776808.1596704,736,-15.987021446228027
1745776811.524907,776,-16.28985023498535
1745776814.5102527,824,-16.008941650390625
1745776818.142224,880,-17.521717071533203
1745776822.1095188,928,-16.265993118286133
1745776826.1433141,984,-15.595377922058105
1745776828.0893164,1008,-14.539493560791016
1745776830.4161148,1040,-14.000345230102539
1745776832.028208,1064,-13.67001724243164
1745776835.1980093,1128,-13.841339111328125
1745776836.9406781,1152,-12.995954513549805
1745776838.6683753,1176,-12.35269546508789
1745776841.8546953,1216,-12.104620933532715
1745776844.6471953,1264,-11.013860702514648
1745776846.7664576,1288,-9.430432319641113
1745776849.2599247,1320,-9.948453903198242
1745776852.7013829,1368,-8.91478443145752
1745776854.6290061,1392,-8.369693756103516
1745776856.6618412,1416,-8.376267433166504
1745776859.155297,1456,-6.907583713531494
1745776862.062268,1496,-5.935939311981201
1745776863.7082512,1512,-5.942596912384033
1745776867.1578,1560,-6.665411472320557
1745776870.8054833,1616,-6.104559898376465
1745776873.557664,1656,-4.024199485778809
1745776876.8768952,1696,-3.524101495742798
1745776878.2615721,1712,-2.3846170902252197
1745776880.256526,1752,-2.5154333114624023
1745776882.7513433,1784,-0.5777212381362915
1745776886.9435356,1840,-0.4421676993370056
1745776888.477496,1856,-1.1478112936019897
1745776890.9792817,1896,-1.5836188793182373
1745776892.9627326,1920,-1.0891940593719482
1745776894.9319756,1944,-1.1049996614456177
1745776896.828899,1968,-1.4265861511230469
1745776899.1081085,1992,-1.7186940908432007
1745776902.7748003,2040,-2.0765902996063232
1745776904.2844357,2056,-1.5483133792877197
1745776906.7292528,2096,-2.3903841972351074
1745776910.6808019,2128,-1.4105173349380493
1745776913.4998715,2176,-2.875635862350464
1745776915.6519191,2200,-1.9491539001464844
1745776917.5890338,2224,-1.265823245048523
1745776920.8442974,2264,-1.2591063976287842
1745776922.6668344,2288,-1.112644076347351
1745776923.9178987,2304,-0.12505927681922913
1745776926.8804052,2344,-0.3631771504878998
1745776929.4580705,2376,-0.3653363585472107
1745776931.1780086,2392,-1.3238550424575806
1745776934.536291,2424,-0.5820797085762024
1745776938.2157516,2472,-0.12517529726028442
1745776940.409382,2496,0.7586904764175415
1745776942.7160957,2520,0.8000245094299316
1745776944.2535815,2536,0.2912447154521942
1745776946.6807625,2576,0.3912939131259918
1745776949.8610728,2608,0.3688955307006836
1745776952.1240418,2632,0.7735370397567749
1745776955.422339,2672,1.8174763917922974
1745776957.0033646,2688,1.3138034343719482
